"","male","ageyears","recid"
"4294",0,27,0
"4295",1,23,0
"4296",1,28,1
"4297",1,22,0
"4298",1,38,0
"4299",1,33,0
"4300",1,36,0
"4301",1,20,0
"4302",1,43,0
"4303",1,22,0
"4304",1,21,0
"4305",1,27,0
"4306",1,19,0
"4307",1,23,0
"4308",1,24,1
"4309",1,23,0
"4310",1,28,0
"4311",1,18,1
"4312",1,43,0
"4313",1,27,0
"4314",1,25,0
"4315",1,40,0
"4316",1,37,0
"4317",1,28,1
"4318",1,21,1
"4319",1,21,0
"4320",1,19,1
"4321",1,22,1
"4322",1,21,0
"4323",1,29,1
"4324",1,49,0
"4325",1,24,0
"4326",1,20,1
"4327",1,59,0
"4328",1,28,0
"4329",1,33,0
"4330",1,18,0
"4331",1,19,1
"4332",1,21,0
"4333",1,58,0
"4334",1,29,0
"4335",1,33,1
"4336",1,24,1
"4337",1,32,0
"4338",1,20,1
"4339",1,32,0
"4340",1,22,1
"4341",1,21,1
"4342",1,24,0
"4343",1,63,0
"4344",1,21,1
"4345",1,27,0
"4346",1,43,1
"4347",1,52,0
"4348",1,33,1
"4349",1,50,1
"4350",1,28,0
"4351",1,46,0
"4352",1,18,1
"4353",1,25,0
"4354",1,22,1
"4355",1,23,0
"4356",1,22,0
"4357",1,57,1
"4358",1,36,0
"4359",1,22,1
"4360",1,24,0
"4361",1,28,0
"4362",1,18,1
"4363",1,17,1
"4364",0,33,1
"4365",1,19,0
"4366",1,25,0
"4367",1,41,1
"4368",1,21,0
"4369",0,18,0
"4370",1,53,1
"4371",1,29,0
"4372",1,22,1
"4373",1,20,1
"4374",1,57,0
"4375",0,20,0
"4376",1,29,0
"4377",1,21,1
"4378",1,43,0
"4379",1,20,1
"4380",1,21,1
"4381",0,20,0
"4382",1,40,0
"4383",1,26,1
"4384",1,20,0
"4385",1,22,1
"4386",1,17,1
"4387",0,20,0
"4388",1,22,0
"4389",1,27,0
"4390",1,30,0
"4391",1,21,0
"4392",0,25,0
"4393",1,46,0
"4394",1,29,1
"4395",1,27,0
"4396",1,30,0
"4397",1,20,1
"4398",1,18,0
"4399",1,25,0
"4400",1,45,0
"4401",1,28,0
"4402",1,23,1
"4403",1,19,0
"4404",1,22,0
"4405",1,30,1
"4406",1,43,0
"4407",1,18,1
"4408",1,30,1
"4409",0,32,0
"4410",1,19,1
"4411",1,34,0
"4412",1,36,0
"4413",1,52,1
"4414",1,32,1
"4415",1,43,0
"4416",1,31,0
"4417",1,41,0
"4418",1,43,0
"4419",1,38,0
"4420",1,47,0
"4421",1,28,0
"4422",1,35,1
"4423",1,22,1
"4424",1,21,1
"4425",1,48,0
"4426",1,18,1
"4427",0,22,0
"4428",1,24,0
"4429",1,45,1
"4430",1,42,1
"4431",1,22,0
"4432",1,23,0
"4433",1,17,0
"4434",0,24,0
"4435",0,21,1
"4436",1,28,0
"4437",1,19,0
"4438",1,25,0
"4439",1,20,1
"4440",1,27,0
"4441",1,39,1
"4442",1,22,0
"4443",1,49,0
"4444",1,36,0
"4445",1,23,0
"4446",0,36,0
"4447",1,32,1
"4448",1,18,0
"4449",1,17,1
"4450",1,44,0
"4451",1,19,1
"4452",1,49,0
"4453",1,52,0
"4454",1,32,0
"4455",1,30,1
"4456",1,22,1
"4457",1,24,0
"4458",1,27,0
"4459",1,23,0
"4460",1,22,0
"4461",1,47,1
"4462",1,20,1
"4463",1,42,0
"4464",1,27,0
"4465",1,21,0
"4466",1,49,0
"4467",0,46,0
"4468",1,45,0
"4469",1,20,0
"4470",1,28,0
"4471",1,46,0
"4472",1,28,0
"4473",1,26,1
"4474",1,32,0
"4475",1,63,1
"4476",1,18,0
"4477",1,24,1
"4478",1,52,1
"4479",0,33,0
"4480",1,41,0
"4481",1,23,0
"4482",1,24,1
"4483",1,25,1
"4484",1,37,1
"4485",1,32,1
"4486",1,34,0
"4487",1,32,0
"4488",1,36,0
"4489",1,21,1
"4490",1,31,0
"4491",1,22,0
"4492",1,25,0
"4493",1,17,1
"4494",1,20,0
"4495",1,20,0
"4496",1,18,1
"4497",1,21,1
"4498",1,28,1
"4499",1,36,0
"4500",1,21,1
"4501",1,20,0
"4502",0,18,0
"4503",1,74,0
"4504",1,28,0
"4505",1,29,1
"4506",1,16,1
"4507",1,27,1
"4508",1,34,0
"4509",0,28,0
"4510",1,24,1
"4511",1,30,0
"4512",1,21,1
"4513",1,22,0
"4514",1,58,1
"4515",1,18,1
"4516",1,24,1
"4517",1,22,0
"4518",1,36,0
"4519",1,18,0
"4520",1,26,1
"4521",1,21,0
"4522",1,21,0
"4523",1,31,0
"4524",1,34,0
"4525",1,22,0
"4526",1,29,0
"4527",1,19,0
"4528",1,28,0
"4529",1,47,0
"4530",1,24,0
"4531",1,55,0
"4532",1,31,1
"4533",1,26,0
"4534",1,30,1
"4535",1,26,0
"4536",1,56,0
"4537",1,20,0
"4538",1,25,0
"4539",1,25,0
"4540",1,22,0
"4541",1,42,1
"4542",1,16,1
"4543",1,22,1
"4544",1,22,0
"4545",1,21,1
"4546",1,26,0
"4547",1,18,1
"4548",1,30,1
"4549",1,18,1
"4550",1,26,1
"4551",1,19,0
"4552",1,18,1
"4553",1,43,0
"4554",1,22,0
"4555",1,21,0
"4556",1,20,0
"4557",1,24,0
"4558",1,21,0
"4559",1,25,0
"4560",1,36,1
"4561",1,24,1
"4562",1,47,0
"4563",1,20,0
"4564",1,23,0
"4565",1,22,0
"4566",0,53,0
"4567",0,57,0
"4568",1,29,0
"4569",1,22,0
"4570",1,56,1
"4571",1,57,0
"4572",1,25,0
"4573",0,17,0
"4574",1,20,0
"4575",1,23,1
"4576",1,22,0
"4577",1,19,0
"4578",1,23,1
"4579",1,20,0
"4580",1,27,1
"4581",1,21,0
"4582",1,29,0
"4583",1,28,1
"4584",1,26,0
"4585",1,37,0
"4586",1,22,0
"4587",1,22,0
"4588",1,59,1
"4589",1,29,0
"4590",1,52,1
"4591",1,18,1
"4592",1,20,0
"4593",1,67,0
"4594",1,24,0
"4595",1,20,0
"4596",1,58,0
"4597",1,36,1
"4598",1,65,0
"4599",1,39,0
"4600",1,24,1
"4601",1,30,1
"4602",1,49,1
"4603",1,33,0
"4604",1,19,0
"4605",1,30,0
"4606",1,18,0
"4607",1,21,0
"4608",1,21,0
"4609",1,50,0
"4610",1,57,0
"4611",1,21,1
"4612",1,29,0
"4613",1,38,0
"4614",1,35,0
"4615",1,19,0
"4616",1,35,0
"4617",1,48,0
"4618",1,25,1
"4619",1,30,0
"4620",1,28,1
"4621",0,31,1
"4622",1,18,1
"4623",1,26,0
"4624",1,28,0
"4625",1,22,1
"4626",1,21,0
"4627",1,19,1
"4628",1,20,1
"4629",1,22,0
"4630",1,49,1
"4631",1,49,0
"4632",1,18,1
"4633",1,20,0
"4634",1,35,1
"4635",1,20,0
"4636",1,35,1
"4637",1,19,1
"4638",0,19,0
"4639",0,20,0
"4640",1,29,0
"4641",1,38,0
"4642",1,58,0
"4643",1,36,0
"4644",1,42,0
"4645",1,24,1
"4646",1,20,0
"4647",1,23,0
"4648",1,32,0
"4649",1,27,0
"4650",1,19,0
"4651",1,35,0
"4652",1,28,1
"4653",1,29,0
"4654",1,29,0
"4655",1,54,1
"4656",1,23,0
"4657",1,18,0
"4658",1,22,0
"4659",0,21,1
"4660",1,23,0
"4661",1,25,0
"4662",1,23,0
"4663",1,20,1
"4664",1,30,0
"4665",1,18,0
"4666",1,33,0
"4667",1,19,0
"4668",0,40,0
"4669",1,30,1
"4670",1,29,0
"4671",1,35,0
"4672",1,21,0
"4673",1,36,1
"4674",1,20,0
"4675",1,22,1
"4676",1,27,0
"4677",1,20,0
"4678",1,20,1
"4679",1,22,1
"4680",1,42,0
"4681",1,36,0
"4682",1,27,0
"4683",1,21,1
"4684",1,31,1
"4685",1,22,0
"4686",1,42,0
"4687",1,22,0
"4688",1,20,1
"4689",1,49,0
"4690",1,25,1
"4691",1,23,0
"4692",1,24,0
"4693",1,23,0
"4694",1,27,1
"4695",1,18,0
"4696",1,25,0
"4697",1,20,0
"4698",1,32,0
"4699",1,27,0
"4700",1,27,1
"4701",1,22,1
"4702",1,38,0
"4703",1,23,0
"4704",1,57,1
"4705",1,19,1
"4706",1,21,0
"4707",1,20,0
"4708",1,20,0
"4709",1,24,1
"4710",1,24,0
"4711",1,22,0
"4712",1,25,0
"4713",1,24,1
"4714",1,21,1
"4715",1,25,0
"4716",1,36,0
"4717",1,31,1
"4718",1,21,0
"4719",1,33,0
"4720",1,30,0
"4721",0,19,0
"4722",1,18,0
"4723",1,43,0
"4724",1,29,0
"4725",1,28,1
"4726",1,36,1
"4727",1,30,1
"4728",1,20,1
"4729",1,27,0
"4730",1,35,0
"4731",1,27,1
"4732",1,20,0
"4733",1,37,1
"4734",1,31,0
"4735",1,44,1
"4736",1,20,0
"4737",1,39,0
"4738",1,34,0
"4739",1,28,0
"4740",1,29,1
"4741",1,31,0
"4742",1,26,1
"4743",1,31,0
"4744",1,26,1
"4745",1,34,0
"4746",1,25,0
"4747",1,35,0
"4748",1,40,1
"4749",1,26,1
"4750",1,18,0
"4751",1,26,1
"4752",1,21,0
"4753",0,20,0
"4754",1,35,0
"4755",1,20,1
"4756",1,46,1
"4757",1,37,0
"4758",1,29,0
"4759",1,32,1
"4760",1,17,0
"4761",1,32,1
"4762",1,23,0
"4763",1,21,0
"4764",1,67,0
"4765",1,41,1
"4766",1,23,0
"4767",1,19,1
"4768",1,31,1
"4769",1,19,1
"4770",1,22,1
"4771",1,42,1
"4772",1,18,0
"4773",1,24,0
"4774",0,28,0
"4775",1,20,0
"4776",1,43,0
"4777",1,18,1
"4778",1,25,0
"4779",1,38,0
"4780",1,54,0
"4781",0,20,0
"4782",1,20,1
"4783",1,22,1
"4784",1,30,1
"4785",1,37,0
"4786",1,32,0
"4787",0,25,0
"4788",1,20,1
"4789",1,30,1
"4790",1,26,0
"4791",1,41,1
"4792",1,29,0
"4793",1,36,0
"4794",1,30,0
"4795",1,64,0
"4796",1,22,1
"4797",1,43,0
"4798",0,59,0
"4799",1,29,0
"4800",1,34,0
"4801",1,32,1
"4802",1,29,0
"4803",0,20,0
"4804",1,23,1
"4805",1,26,0
"4806",0,18,0
"4807",1,21,0
"4808",1,37,1
"4809",1,30,1
"4810",1,21,0
"4811",1,22,1
"4812",1,27,0
"4813",1,19,0
"4814",1,24,0
"4815",1,20,1
"4816",1,28,0
"4817",1,33,0
"4818",1,28,0
"4819",1,31,0
"4820",1,31,1
"4821",1,51,0
"4822",1,23,1
"4823",1,33,1
"4824",1,37,0
"4825",1,31,1
"4826",1,18,1
"4827",1,21,1
"4828",0,25,0
"4829",1,21,1
"4830",1,46,0
"4831",1,18,1
"4832",1,56,1
"4833",1,29,1
"4834",1,26,1
"4835",1,20,0
"4836",1,24,0
"4837",1,28,0
"4838",1,34,1
"4839",1,43,0
"4840",0,31,1
"4841",1,18,1
"4842",1,23,0
"4843",1,60,0
"4844",1,33,0
"4845",1,27,0
"4846",1,24,0
"4847",0,22,0
"4848",1,28,0
"4849",1,20,0
"4850",1,32,0
"4851",1,31,0
"4852",1,46,0
"4853",1,57,1
"4854",1,45,1
"4855",1,27,0
"4856",1,22,0
"4857",1,21,0
"4858",1,18,1
"4859",1,25,0
"4860",1,19,1
"4861",1,46,0
"4862",0,55,0
"4863",1,17,0
"4864",1,19,0
"4865",1,30,0
"4866",1,22,0
"4867",1,19,0
"4868",1,32,0
"4869",1,48,1
"4870",1,57,1
"4871",1,23,1
"4872",1,53,0
"4873",1,22,0
"4874",1,23,0
"4875",0,25,0
"4876",1,21,1
"4877",1,31,1
"4878",1,62,0
"4879",1,18,0
"4880",1,26,0
"4881",1,27,1
"4882",1,32,1
"4883",1,28,0
"4884",1,28,0
"4885",1,43,0
"4886",1,29,0
"4887",1,36,0
"4888",1,22,0
"4889",1,26,0
"4890",1,18,0
"4891",1,27,0
"4892",1,19,1
"4893",1,22,1
"4894",1,20,0
"4895",1,32,1
"4896",1,30,1
"4897",1,40,0
"4898",1,40,1
"4899",1,43,0
"4900",1,31,1
"4901",1,22,0
"4902",1,30,0
"4903",0,31,0
"4904",1,20,0
"4905",1,21,0
"4906",1,25,1
"4907",1,34,0
"4908",1,41,0
"4909",1,43,0
"4910",1,38,1
"4911",1,24,0
"4912",1,26,1
"4913",1,30,0
"4914",1,27,0
"4915",1,19,1
"4916",1,23,0
"4917",1,26,0
"4918",1,18,0
"4919",1,50,1
"4920",1,28,1
"4921",1,27,0
"4922",1,22,0
"4923",1,24,1
"4924",1,35,0
"4925",1,28,0
"4926",1,28,0
"4927",1,33,1
"4928",1,20,0
"4929",1,20,0
"4930",1,47,1
"4931",1,20,0
"4932",1,17,1
"4933",1,34,0
"4934",1,23,0
"4935",1,31,0
"4936",1,28,1
"4937",1,27,0
"4938",0,32,0
"4939",1,33,0
"4940",1,39,0
"4941",1,34,0
"4942",1,29,0
"4943",1,21,1
"4944",1,47,1
"4945",1,28,0
"4946",1,41,0
"4947",1,17,1
"4948",0,23,0
"4949",1,30,0
"4950",1,37,0
"4951",1,24,1
"4952",1,27,1
"4953",1,50,0
"4954",1,19,0
"4955",1,26,1
"4956",1,28,0
"4957",1,31,0
"4958",1,29,0
"4959",1,27,0
"4960",1,28,0
"4961",1,21,0
"4962",1,21,0
"4963",1,17,0
"4964",1,41,0
"4965",1,50,1
"4966",1,32,1
"4967",1,20,0
"4968",1,27,0
"4969",1,19,0
"4970",1,28,0
"4971",1,24,0
"4972",1,29,0
"4973",1,42,1
"4974",1,31,1
"4975",1,30,0
"4976",1,27,0
"4977",1,51,0
"4978",1,19,1
"4979",1,35,1
"4980",1,35,0
"4981",1,23,0
"4982",1,22,0
"4983",1,24,1
"4984",1,25,0
"4985",0,35,0
"4986",1,21,0
"4987",1,25,0
"4988",1,21,0
"4989",1,23,0
"4990",1,22,0
"4991",1,32,0
"4992",1,31,0
"4993",1,31,1
"4994",1,25,1
"4995",1,20,1
"4996",1,19,1
"4997",1,30,0
"4998",1,28,1
"4999",1,21,0
"5000",1,21,1
"5001",1,33,0
"5002",1,26,0
"5003",0,20,0
"5004",0,18,0
"5005",1,43,0
"5006",1,37,1
"5007",1,34,0
"5008",1,20,1
"5009",1,35,0
"5010",1,45,0
"5011",1,19,0
"5012",1,19,1
"5013",1,17,1
"5014",1,26,1
"5015",1,30,0
"5016",1,29,0
"5017",1,18,1
"5018",1,37,0
"5019",1,24,1
"5020",1,21,0
"5021",1,38,0
"5022",1,28,0
"5023",1,50,1
"5024",1,44,1
"5025",1,23,0
"5026",1,39,1
"5027",1,22,0
"5028",1,21,0
"5029",1,47,0
"5030",0,27,0
"5031",1,18,0
"5032",1,18,0
"5033",1,23,0
"5034",1,18,0
"5035",1,29,0
"5036",1,20,1
"5037",1,33,0
"5038",1,21,0
"5039",1,21,1
"5040",0,21,0
"5041",1,21,0
"5042",1,31,0
"5043",1,34,0
"5044",1,45,0
"5045",1,38,1
"5046",1,22,0
"5047",1,32,1
"5048",1,38,0
"5049",0,20,0
"5050",1,34,0
"5051",1,21,0
"5052",1,26,0
"5053",1,36,1
"5054",1,28,0
"5055",1,22,0
"5056",1,20,0
"5057",1,34,0
"5058",1,24,0
"5059",1,24,0
"5060",1,20,0
"5061",1,24,1
"5062",1,19,1
"5063",0,21,1
"5064",1,27,1
"5065",1,25,0
"5066",1,38,1
"5067",1,50,0
"5068",1,45,1
"5069",1,25,0
"5070",1,28,1
"5071",1,58,0
"5072",1,21,0
"5073",1,25,0
"5074",1,46,0
"5075",1,34,1
"5076",1,48,1
"5077",1,19,1
"5078",1,29,0
"5079",1,20,1
"5080",1,30,0
"5081",1,27,0
"5082",1,31,0
"5083",1,30,0
"5084",1,29,0
"5085",1,46,0
"5086",1,38,0
"5087",1,24,0
"5088",1,25,0
"5089",1,17,1
"5090",1,19,1
"5091",1,20,1
"5092",1,50,0
"5093",1,32,0
"5094",1,29,0
"5095",1,32,0
"5096",1,34,0
"5097",1,35,0
"5098",0,25,1
"5099",1,24,0
"5100",1,38,1
"5101",1,26,0
"5102",1,17,1
"5103",1,30,0
"5104",1,22,1
"5105",1,41,1
"5106",1,30,1
"5107",1,25,0
"5108",1,41,1
"5109",1,43,0
"5110",1,31,0
"5111",1,28,1
"5112",1,16,1
"5113",1,24,1
"5114",1,18,0
"5115",1,43,1
"5116",1,53,0
"5117",0,50,1
"5118",1,61,0
"5119",1,21,1
"5120",1,21,1
"5121",1,22,0
"5122",1,20,1
"5123",1,55,0
"5124",0,50,1
"5125",1,31,0
"5126",1,38,0
"5127",1,31,0
"5128",1,23,0
"5129",1,47,1
"5130",1,19,1
"5131",1,30,0
"5132",1,20,0
"5133",1,43,0
"5134",1,24,0
"5135",1,40,0
"5136",1,17,1
"5137",1,22,0
"5138",1,20,1
"5139",1,28,1
"5140",1,19,0
"5141",1,32,0
"5142",1,23,0
"5143",1,20,1
"5144",1,19,0
"5145",1,41,0
"5146",1,25,0
"5147",1,22,1
"5148",1,18,1
"5149",0,30,0
"5150",1,29,0
"5151",1,35,1
"5152",1,34,0
"5153",1,40,0
"5154",1,21,1
"5155",1,27,0
"5156",1,19,1
"5157",1,23,1
"5158",1,19,0
"5159",1,24,1
"5160",1,20,0
"5161",1,32,1
"5162",1,30,0
"5163",1,21,0
"5164",1,34,0
"5165",1,42,0
"5166",1,20,0
"5167",1,21,0
"5168",1,21,0
"5169",1,45,0
"5170",1,48,1
"5171",1,21,0
"5172",1,33,0
"5173",1,20,1
"5174",1,37,0
"5175",1,49,0
"5176",1,23,0
"5177",1,29,1
"5178",1,24,1
"5179",0,27,0
"5180",1,26,0
"5181",1,21,0
"5182",1,20,1
"5183",1,27,0
"5184",1,24,1
"5185",0,28,0
"5186",1,36,1
"5187",1,25,1
"5188",1,24,0
"5189",1,35,1
"5190",1,26,1
"5191",1,32,0
"5192",1,19,1
"5193",1,20,0
"5194",1,37,0
"5195",1,28,1
"5196",1,33,0
"5197",1,44,0
"5198",1,28,0
"5199",1,32,0
"5200",1,19,0
"5201",1,32,0
"5202",1,43,0
"5203",1,20,0
"5204",1,42,0
"5205",0,47,0
"5206",1,61,0
"5207",1,26,1
"5208",1,33,0
"5209",0,28,1
"5210",1,37,0
"5211",1,34,0
"5212",1,55,0
"5213",1,21,0
"5214",0,28,0
"5215",1,30,0
"5216",1,35,1
"5217",1,46,0
"5218",1,22,0
"5219",1,22,1
"5220",1,35,1
"5221",1,23,1
"5222",1,38,1
"5223",1,38,0
"5224",1,33,1
"5225",1,21,1
"5226",1,16,0
"5227",1,23,0
"5228",1,22,0
"5229",1,39,0
"5230",1,20,0
"5231",1,34,0
"5232",0,26,0
"5233",1,21,0
"5234",1,32,0
"5235",1,21,0
"5236",1,17,1
"5237",1,28,1
"5238",1,30,0
"5239",1,30,0
"5240",1,26,0
"5241",1,21,0
"5242",1,32,1
"5243",1,23,1
"5244",1,24,0
"5245",1,21,0
"5246",1,20,0
"5247",1,22,0
"5248",1,28,0
"5249",1,20,1
"5250",1,26,1
"5251",1,23,0
"5252",1,20,1
"5253",1,26,0
"5254",1,38,1
"5255",1,18,0
"5256",1,21,1
"5257",1,20,1
"5258",1,51,1
"5259",1,44,0
"5260",1,29,0
"5261",1,32,1
"5262",1,18,1
"5263",1,29,0
"5264",1,38,0
"5265",1,60,1
"5266",1,36,0
"5267",1,22,0
"5268",1,55,0
"5269",1,37,0
"5270",1,25,1
"5271",1,22,1
"5272",1,32,0
"5273",1,32,1
"5274",1,36,1
"5275",0,26,0
"5276",1,19,0
"5277",1,38,0
"5278",1,31,0
"5279",1,34,0
"5280",1,19,1
"5281",1,29,1
"5282",1,18,1
"5283",1,23,0
"5284",1,23,0
"5285",1,32,0
"5286",1,25,1
"5287",1,35,0
"5288",1,22,1
"5289",1,20,1
"5290",1,39,0
"5291",1,34,0
"5292",1,44,0
"5293",1,26,0
"5294",1,45,1
"5295",1,23,0
"5296",1,45,0
"5297",1,22,0
"5298",1,35,0
"5299",0,25,0
"5300",1,18,1
"5301",1,25,1
"5302",1,22,0
"5303",1,22,1
"5304",1,59,0
"5305",1,21,1
"5306",1,55,0
"5307",1,26,1
"5308",1,26,0
"5309",1,23,0
"5310",1,39,1
"5311",1,63,0
"5312",1,35,1
"5313",1,31,1
"5314",1,23,0
"5315",1,37,0
"5316",1,35,0
"5317",1,35,0
"5318",1,62,0
"5319",1,47,0
"5320",1,21,1
"5321",1,30,1
"5322",1,40,0
"5323",1,47,1
"5324",1,25,1
"5325",1,23,0
"5326",0,28,0
"5327",1,19,1
"5328",1,27,1
"5329",1,48,0
"5330",1,24,0
"5331",1,32,0
"5332",1,52,0
"5333",1,47,0
"5334",1,29,0
"5335",1,25,1
"5336",1,29,0
"5337",1,22,0
"5338",1,30,0
"5339",1,53,0
"5340",1,30,0
"5341",1,21,0
"5342",1,32,0
"5343",0,28,0
"5344",1,37,1
"5345",1,21,0
"5346",1,50,1
"5347",1,60,1
"5348",1,26,1
"5349",1,27,0
"5350",1,17,1
"5351",1,25,0
"5352",1,24,1
"5353",1,22,0
"5354",1,42,0
"5355",1,55,0
"5356",1,38,1
"5357",1,22,0
"5358",0,18,0
"5359",1,40,0
"5360",1,40,0
"5361",1,38,1
"5362",1,28,1
"5363",1,22,1
"5364",1,25,0
"5365",1,20,0
"5366",1,21,1
"5367",1,32,0
"5368",1,26,0
"5369",1,18,1
"5370",1,41,0
"5371",1,25,0
"5372",1,32,0
"5373",1,54,0
"5374",1,23,1
"5375",1,40,1
"5376",1,26,0
"5377",1,26,0
"5378",1,27,0
"5379",1,42,1
"5380",1,29,1
"5381",1,19,1
"5382",0,19,0
"5383",1,22,0
"5384",1,19,1
"5385",1,18,0
"5386",1,27,1
"5387",1,37,0
"5388",1,44,1
"5389",1,23,0
"5390",1,28,1
"5391",1,24,1
"5392",1,25,0
"5393",1,18,1
"5394",1,27,1
"5395",1,30,1
"5396",1,20,1
"5397",1,20,0
"5398",1,75,0
"5399",1,39,0
"5400",1,24,0
"5401",1,22,1
"5402",1,24,1
"5403",1,22,0
"5404",1,34,0
"5405",1,23,0
"5406",1,36,0
"5407",1,43,1
"5408",1,28,0
"5409",1,20,0
"5410",1,24,0
"5411",1,20,1
"5412",1,25,0
"5413",1,19,1
"5414",1,23,0
"5415",1,39,0
"5416",1,27,1
"5417",1,41,0
"5418",1,21,0
"5419",1,35,1
"5420",1,21,0
"5421",1,16,1
"5422",1,48,0
"5423",1,17,1
"5424",1,33,1
"5425",1,30,0
"5426",1,21,1
"5427",1,24,1
"5428",1,43,0
"5429",0,37,0
"5430",1,33,0
"5431",1,39,0
"5432",1,19,0
"5433",1,39,0
"5434",1,30,0
"5435",1,25,0
"5436",0,24,0
"5437",1,27,1
"5438",1,25,0
"5439",0,36,0
"5440",1,21,0
"5441",1,39,0
"5442",1,37,0
"5443",1,18,0
"5444",1,21,1
"5445",1,21,0
"5446",1,20,1
"5447",1,18,0
"5448",1,26,1
"5449",1,45,0
"5450",1,25,0
"5451",1,30,1
"5452",1,29,1
"5453",1,22,1
"5454",1,17,1
"5455",1,17,1
"5456",1,28,1
"5457",1,20,1
"5458",1,25,0
"5459",1,49,0
"5460",1,27,1
"5461",1,45,0
"5462",1,20,1
"5463",1,29,1
"5464",1,35,0
"5465",1,26,1
"5466",1,20,1
"5467",0,26,0
"5468",1,37,0
"5469",1,28,1
"5470",1,32,0
"5471",1,20,0
"5472",1,22,0
"5473",1,26,0
"5474",1,39,0
"5475",1,21,0
"5476",1,20,1
"5477",1,22,1
"5478",1,21,1
"5479",1,29,0
"5480",1,20,0
"5481",1,21,0
"5482",1,23,0
"5483",1,35,0
"5484",1,30,0
"5485",1,38,0
"5486",1,30,1
"5487",1,27,0
"5488",1,31,1
"5489",1,24,0
"5490",1,37,0
"5491",1,31,0
"5492",1,44,0
"5493",1,59,1
"5494",1,39,1
"5495",1,27,0
"5496",1,18,1
"5497",1,31,0
"5498",1,73,0
"5499",0,21,1
"5500",0,30,0
"5501",0,17,1
"5502",1,26,0
"5503",1,28,1
"5504",1,26,1
"5505",1,22,0
"5506",1,27,0
"5507",1,25,0
"5508",1,44,0
"5509",1,31,0
"5510",1,25,1
"5511",1,42,0
"5512",1,18,1
"5513",1,28,0
"5514",1,30,0
"5515",1,37,0
"5516",1,36,0
"5517",1,42,0
"5518",1,31,0
"5519",1,34,0
"5520",1,21,0
"5521",1,24,0
"5522",1,25,1
"5523",1,24,0
"5524",1,19,0
"5525",1,32,1
"5526",1,48,0
"5527",1,55,0
"5528",1,23,0
"5529",1,37,1
"5530",1,36,1
"5531",1,41,0
"5532",1,26,0
"5533",1,24,0
"5534",0,29,1
"5535",1,18,0
"5536",1,25,1
"5537",1,35,0
"5538",1,35,0
"5539",0,25,0
"5540",1,53,0
"5541",1,37,0
"5542",1,41,0
"5543",1,19,1
"5544",1,38,0
"5545",0,44,0
"5546",1,28,0
"5547",1,29,1
"5548",0,21,0
"5549",1,42,0
"5550",1,28,0
"5551",1,25,0
"5552",1,18,1
"5553",1,21,0
"5554",1,54,1
"5555",1,21,0
"5556",1,67,0
"5557",1,17,1
"5558",1,27,0
"5559",1,18,0
"5560",1,24,1
"5561",1,33,0
"5562",1,41,0
"5563",1,18,1
"5564",1,18,1
"5565",1,29,1
"5566",1,20,1
"5567",1,39,0
"5568",1,24,1
"5569",1,44,1
"5570",1,20,1
"5571",1,22,0
"5572",1,23,0
"5573",1,41,1
"5574",1,44,1
"5575",1,51,1
"5576",0,32,0
"5577",1,18,1
"5578",1,41,0
"5579",1,39,0
"5580",1,57,0
"5581",1,24,0
"5582",1,28,0
"5583",1,29,1
"5584",1,20,0
"5585",1,27,0
"5586",1,36,1
"5587",1,24,0
"5588",1,31,0
"5589",1,22,0
"5590",1,24,0
"5591",1,38,0
"5592",1,27,0
"5593",1,30,1
"5594",1,31,0
"5595",1,19,0
"5596",1,25,0
"5597",1,35,0
"5598",1,30,1
"5599",1,31,0
"5600",1,29,1
"5601",0,24,0
"5602",1,21,1
"5603",1,52,0
"5604",1,24,1
"5605",1,31,1
"5606",1,27,1
"5607",1,30,1
"5608",1,21,0
"5609",0,19,0
"5610",1,20,1
"5611",1,26,0
"5612",1,23,0
"5613",1,26,0
"5614",1,21,0
"5615",1,21,0
"5616",1,36,0
"5617",1,25,1
"5618",1,40,0
"5619",1,26,0
"5620",1,18,1
"5621",1,27,0
"5622",1,55,0
"5623",1,43,1
"5624",1,67,0
"5625",1,25,0
"5626",1,26,1
"5627",1,18,1
"5628",1,26,0
"5629",1,35,0
"5630",1,21,0
"5631",1,21,0
"5632",1,20,1
"5633",1,21,1
"5634",1,25,1
"5635",1,25,0
"5636",1,38,0
"5637",1,20,1
"5638",1,25,1
"5639",1,27,1
"5640",1,37,0
"5641",1,33,0
"5642",1,23,0
"5643",1,24,1
"5644",1,52,0
"5645",1,24,0
"5646",1,17,1
"5647",1,44,1
"5648",1,19,0
"5649",1,25,0
"5650",1,54,1
"5651",1,24,1
"5652",1,20,1
"5653",1,21,0
"5654",1,23,0
"5655",1,36,0
"5656",1,24,0
"5657",1,24,1
"5658",0,33,0
"5659",1,25,0
"5660",0,32,0
"5661",1,25,0
"5662",1,28,0
"5663",1,32,1
"5664",1,35,0
"5665",1,56,0
"5666",1,22,0
"5667",1,40,1
"5668",1,31,1
"5669",1,18,1
"5670",1,22,0
"5671",1,34,0
"5672",1,21,0
"5673",1,27,0
"5674",1,23,0
"5675",1,18,1
"5676",1,23,1
"5677",1,21,0
"5678",1,24,0
"5679",1,29,0
"5680",1,22,0
"5681",1,54,0
"5682",1,29,1
"5683",1,42,1
"5684",1,21,0
"5685",1,28,0
"5686",1,18,0
"5687",1,18,1
"5688",1,20,0
"5689",1,56,0
"5690",1,25,0
"5691",1,22,1
