"","male","ageyears","recid"
"4294",1,26,1
"4295",1,20,0
"4296",1,52,0
"4297",1,29,0
"4298",0,26,0
"4299",1,26,1
"4300",1,27,0
"4301",1,51,0
"4302",1,19,0
"4303",1,33,0
"4304",1,36,0
"4305",1,21,0
"4306",1,38,0
"4307",1,22,1
"4308",1,31,0
"4309",1,32,0
"4310",1,21,0
"4311",1,56,0
"4312",1,23,1
"4313",1,19,1
"4314",0,24,0
"4315",0,25,0
"4316",1,20,0
"4317",1,41,1
"4318",1,22,1
"4319",0,32,0
"4320",1,21,1
"4321",1,34,0
"4322",1,28,0
"4323",1,20,0
"4324",1,20,0
"4325",1,46,0
"4326",0,37,0
"4327",1,20,0
"4328",1,21,1
"4329",1,27,0
"4330",1,20,0
"4331",0,51,0
"4332",1,30,0
"4333",1,35,1
"4334",1,18,1
"4335",1,27,0
"4336",1,31,1
"4337",1,45,1
"4338",1,31,1
"4339",1,31,0
"4340",1,25,1
"4341",1,24,0
"4342",1,36,0
"4343",1,20,0
"4344",1,52,0
"4345",1,32,0
"4346",1,19,1
"4347",1,22,0
"4348",1,33,1
"4349",1,19,0
"4350",1,46,0
"4351",1,31,1
"4352",1,22,0
"4353",1,24,0
"4354",1,30,1
"4355",1,35,0
"4356",1,56,0
"4357",1,17,0
"4358",1,23,0
"4359",1,28,1
"4360",1,44,1
"4361",1,24,1
"4362",1,20,1
"4363",1,53,0
"4364",1,21,1
"4365",1,29,0
"4366",1,30,0
"4367",1,17,0
"4368",1,32,0
"4369",1,55,0
"4370",1,21,1
"4371",1,20,0
"4372",0,17,1
"4373",1,44,0
"4374",1,28,0
"4375",1,18,1
"4376",1,26,0
"4377",1,20,0
"4378",1,24,0
"4379",1,24,0
"4380",1,53,0
"4381",1,60,0
"4382",1,18,0
"4383",1,27,0
"4384",1,28,0
"4385",1,36,0
"4386",1,37,0
"4387",1,28,0
"4388",1,26,0
"4389",1,46,1
"4390",1,18,1
"4391",0,37,0
"4392",1,31,0
"4393",1,24,1
"4394",0,25,0
"4395",1,35,1
"4396",1,19,0
"4397",1,22,1
"4398",1,54,0
"4399",1,26,0
"4400",1,18,1
"4401",1,54,0
"4402",0,24,0
"4403",1,19,0
"4404",0,30,0
"4405",1,41,1
"4406",1,31,0
"4407",1,23,1
"4408",1,36,1
"4409",1,24,1
"4410",1,19,1
"4411",1,33,1
"4412",1,25,1
"4413",1,33,1
"4414",1,24,0
"4415",1,18,1
"4416",1,47,0
"4417",1,22,1
"4418",1,30,0
"4419",1,34,1
"4420",1,33,1
"4421",0,36,0
"4422",1,30,0
"4423",1,24,0
"4424",0,17,0
"4425",1,44,0
"4426",1,20,0
"4427",1,46,0
"4428",1,19,1
"4429",1,27,0
"4430",1,18,1
"4431",0,30,1
"4432",1,23,1
"4433",1,22,0
"4434",1,27,1
"4435",1,22,0
"4436",1,26,0
"4437",1,27,1
"4438",1,18,0
"4439",1,24,0
"4440",1,31,0
"4441",1,31,0
"4442",1,31,0
"4443",1,17,1
"4444",1,29,0
"4445",0,19,1
"4446",0,22,0
"4447",0,22,0
"4448",1,24,1
"4449",1,19,1
"4450",1,21,0
"4451",1,29,0
"4452",1,23,1
"4453",1,30,0
"4454",0,50,1
"4455",1,33,0
"4456",1,32,0
"4457",1,22,0
"4458",1,56,0
"4459",1,26,0
"4460",1,37,0
"4461",1,33,0
"4462",1,32,0
"4463",1,29,0
"4464",1,18,0
"4465",1,21,1
"4466",1,33,0
"4467",1,21,0
"4468",1,30,1
"4469",1,26,0
"4470",1,23,0
"4471",1,23,1
"4472",1,17,0
"4473",1,39,1
"4474",1,32,0
"4475",1,19,1
"4476",1,27,0
"4477",1,31,1
"4478",1,27,0
"4479",1,22,1
"4480",1,24,1
"4481",1,18,1
"4482",1,55,0
"4483",1,20,1
"4484",1,20,0
"4485",1,28,0
"4486",1,20,0
"4487",1,50,1
"4488",0,22,1
"4489",0,28,1
"4490",1,33,0
"4491",1,36,0
"4492",1,18,1
"4493",1,20,1
"4494",0,17,0
"4495",1,22,0
"4496",1,20,0
"4497",0,30,0
"4498",1,50,0
"4499",1,26,0
"4500",1,18,0
"4501",1,30,0
"4502",1,31,0
"4503",1,23,0
"4504",1,26,0
"4505",1,17,1
"4506",1,22,1
"4507",1,24,0
"4508",0,21,1
"4509",0,21,0
"4510",1,26,1
"4511",1,27,1
"4512",1,27,0
"4513",1,22,0
"4514",1,53,0
"4515",1,19,0
"4516",1,26,0
"4517",0,19,1
"4518",1,36,0
"4519",1,24,0
"4520",1,27,0
"4521",1,48,0
"4522",1,47,0
"4523",1,29,0
"4524",1,28,1
"4525",1,42,0
"4526",0,19,1
"4527",1,21,1
"4528",1,33,0
"4529",1,24,0
"4530",1,40,1
"4531",1,28,0
"4532",1,46,1
"4533",1,31,0
"4534",1,20,0
"4535",0,32,1
"4536",1,26,1
"4537",1,44,0
"4538",0,28,0
"4539",1,21,0
"4540",1,52,0
"4541",1,34,1
"4542",1,39,0
"4543",1,45,0
"4544",1,44,0
"4545",1,26,0
"4546",1,43,0
"4547",1,20,0
"4548",1,35,0
"4549",1,22,1
"4550",1,26,0
"4551",1,25,1
"4552",1,35,0
"4553",1,59,0
"4554",1,22,0
"4555",1,28,0
"4556",1,18,0
"4557",1,18,1
"4558",1,25,0
"4559",1,19,0
"4560",1,21,1
"4561",1,28,1
"4562",1,20,0
"4563",1,29,0
"4564",1,20,0
"4565",1,20,1
"4566",1,38,0
"4567",1,41,0
"4568",1,18,0
"4569",1,20,0
"4570",1,36,0
"4571",1,32,0
"4572",1,30,0
"4573",1,22,1
"4574",0,19,0
"4575",1,21,0
"4576",1,51,1
"4577",1,26,0
"4578",1,18,1
"4579",1,30,1
"4580",1,20,0
"4581",1,26,1
"4582",1,30,0
"4583",1,40,0
"4584",1,29,0
"4585",1,25,0
"4586",1,17,0
"4587",1,51,0
"4588",1,19,0
"4589",1,26,1
"4590",1,57,0
"4591",1,21,0
"4592",1,18,0
"4593",1,22,0
"4594",1,55,0
"4595",1,22,0
"4596",1,24,0
"4597",1,23,0
"4598",1,22,1
"4599",1,19,0
"4600",1,43,0
"4601",1,46,0
"4602",1,24,0
"4603",1,41,1
"4604",1,17,0
"4605",1,38,0
"4606",1,32,0
"4607",1,26,0
"4608",0,21,1
"4609",1,44,0
"4610",1,28,0
"4611",1,20,1
"4612",1,32,0
"4613",1,28,0
"4614",1,26,0
"4615",1,48,0
"4616",0,28,0
"4617",1,26,0
"4618",1,49,1
"4619",1,47,1
"4620",1,32,1
"4621",1,46,0
"4622",1,24,1
"4623",1,43,0
"4624",1,23,0
"4625",1,17,1
"4626",1,21,0
"4627",1,20,1
"4628",0,23,0
"4629",1,22,0
"4630",0,17,0
"4631",1,27,0
"4632",1,19,1
"4633",1,47,0
"4634",1,32,0
"4635",1,41,0
"4636",1,25,0
"4637",1,21,1
"4638",1,42,1
"4639",1,20,0
"4640",1,25,0
"4641",1,20,1
"4642",1,19,0
"4643",1,36,1
"4644",1,31,0
"4645",1,31,1
"4646",1,22,0
"4647",1,18,1
"4648",0,18,0
"4649",1,26,0
"4650",1,59,0
"4651",1,20,0
"4652",1,18,0
"4653",1,20,0
"4654",1,18,1
"4655",1,20,0
"4656",1,27,1
"4657",1,24,0
"4658",1,22,1
"4659",1,66,1
"4660",1,38,0
"4661",1,19,0
"4662",1,20,1
"4663",1,25,1
"4664",1,27,0
"4665",1,20,1
"4666",1,46,0
"4667",1,27,0
"4668",1,22,0
"4669",1,36,0
"4670",1,24,1
"4671",1,25,1
"4672",1,18,0
"4673",1,35,0
"4674",1,24,0
"4675",1,31,1
"4676",1,18,0
"4677",0,23,0
"4678",1,22,1
"4679",1,49,1
"4680",1,46,0
"4681",1,20,0
"4682",1,35,0
"4683",1,19,0
"4684",1,32,0
"4685",1,22,1
"4686",1,20,1
"4687",1,37,0
"4688",0,18,1
"4689",1,18,0
"4690",0,34,1
"4691",1,21,1
"4692",1,18,1
"4693",1,43,1
"4694",1,19,0
"4695",1,25,0
"4696",1,31,0
"4697",1,25,0
"4698",1,23,1
"4699",1,20,1
"4700",1,27,0
"4701",1,24,1
"4702",1,27,1
"4703",1,25,0
"4704",0,36,0
"4705",1,19,0
"4706",1,30,0
"4707",1,27,1
"4708",1,26,0
"4709",1,19,0
"4710",1,43,0
"4711",1,22,0
"4712",1,58,1
"4713",1,43,1
"4714",1,21,1
"4715",1,27,1
"4716",1,36,0
"4717",1,24,0
"4718",1,44,1
"4719",1,19,1
"4720",1,26,0
"4721",1,41,0
"4722",1,24,0
"4723",0,22,0
"4724",1,63,0
"4725",1,23,1
"4726",1,32,1
"4727",1,18,1
"4728",1,39,0
"4729",1,31,1
"4730",1,22,0
"4731",1,20,0
"4732",1,44,0
"4733",1,31,0
"4734",1,20,0
"4735",1,20,1
"4736",1,27,0
"4737",0,22,0
"4738",1,23,0
"4739",0,27,0
"4740",1,19,0
"4741",1,19,1
"4742",1,22,0
"4743",1,28,0
"4744",0,33,0
"4745",1,33,0
"4746",0,39,0
"4747",1,23,0
"4748",1,55,1
"4749",1,24,0
"4750",1,28,0
"4751",1,24,0
"4752",1,23,0
"4753",1,36,0
"4754",1,28,0
"4755",1,21,1
"4756",1,26,0
"4757",0,55,0
"4758",0,19,0
"4759",1,22,1
"4760",1,26,1
"4761",1,25,0
"4762",1,25,1
"4763",1,18,0
"4764",1,17,0
"4765",1,21,1
"4766",1,22,0
"4767",1,18,0
"4768",1,28,0
"4769",1,27,0
"4770",1,31,0
"4771",1,33,0
"4772",1,26,0
"4773",1,39,1
"4774",1,39,1
"4775",1,33,0
"4776",1,30,0
"4777",1,26,1
"4778",1,22,0
"4779",1,35,0
"4780",1,20,0
"4781",1,17,0
"4782",0,16,1
"4783",1,23,0
"4784",1,25,1
"4785",1,27,0
"4786",1,26,0
"4787",1,20,0
"4788",1,29,0
"4789",1,29,1
"4790",1,17,1
"4791",1,21,0
"4792",1,33,0
"4793",1,29,0
"4794",1,17,1
"4795",1,50,0
"4796",1,45,0
"4797",1,17,1
"4798",1,33,0
"4799",1,17,0
"4800",1,23,0
"4801",1,27,1
"4802",1,27,1
"4803",1,50,0
"4804",1,19,0
"4805",1,23,1
"4806",1,20,1
"4807",1,21,0
"4808",1,42,0
"4809",1,23,0
"4810",1,19,0
"4811",1,23,0
"4812",1,41,0
"4813",1,28,0
"4814",1,37,0
"4815",1,16,0
"4816",1,47,0
"4817",1,21,0
"4818",1,51,0
"4819",1,19,1
"4820",1,35,0
"4821",1,64,0
"4822",1,26,0
"4823",1,56,1
"4824",1,24,0
"4825",1,26,1
"4826",1,28,1
"4827",1,41,0
"4828",1,33,1
"4829",1,28,0
"4830",1,30,1
"4831",1,56,1
"4832",1,41,1
"4833",0,23,1
"4834",1,27,0
"4835",1,19,0
"4836",1,26,0
"4837",1,54,0
"4838",1,58,1
"4839",1,25,0
"4840",1,36,0
"4841",0,22,0
"4842",1,26,1
"4843",1,39,0
"4844",1,21,0
"4845",1,37,0
"4846",1,24,0
"4847",1,46,0
"4848",1,19,1
"4849",1,26,0
"4850",1,65,1
"4851",1,26,0
"4852",1,44,0
"4853",1,32,0
"4854",1,44,0
"4855",1,29,0
"4856",1,25,0
"4857",1,29,0
"4858",1,52,0
"4859",1,24,0
"4860",1,20,1
"4861",1,21,0
"4862",1,24,1
"4863",1,26,0
"4864",1,18,0
"4865",1,37,1
"4866",1,21,0
"4867",1,46,0
"4868",1,23,0
"4869",1,28,0
"4870",1,21,0
"4871",1,28,1
"4872",1,43,0
"4873",1,34,1
"4874",1,18,0
"4875",1,25,0
"4876",1,27,0
"4877",1,19,0
"4878",1,21,0
"4879",1,23,0
"4880",1,34,1
"4881",0,22,1
"4882",1,17,1
"4883",1,32,0
"4884",1,18,0
"4885",1,18,0
"4886",0,18,0
"4887",1,18,0
"4888",1,23,1
"4889",0,22,0
"4890",1,22,1
"4891",1,44,0
"4892",1,24,0
"4893",1,37,0
"4894",1,18,1
"4895",1,19,1
"4896",1,20,1
"4897",1,45,1
"4898",1,25,1
"4899",1,44,1
"4900",1,24,0
"4901",1,37,0
"4902",1,51,1
"4903",1,43,0
"4904",1,37,0
"4905",0,20,0
"4906",1,38,0
"4907",1,18,1
"4908",1,25,0
"4909",1,22,0
"4910",1,41,0
"4911",1,17,0
"4912",1,42,1
"4913",1,21,0
"4914",1,28,1
"4915",1,36,0
"4916",1,27,0
"4917",1,37,0
"4918",0,45,0
"4919",0,29,1
"4920",1,52,0
"4921",1,20,1
"4922",1,32,1
"4923",1,22,0
"4924",1,33,0
"4925",1,33,1
"4926",1,19,0
"4927",1,34,1
"4928",1,60,0
"4929",1,18,1
"4930",1,32,0
"4931",1,28,0
"4932",0,30,1
"4933",1,18,1
"4934",1,18,0
"4935",1,25,0
"4936",1,21,1
"4937",1,23,0
"4938",1,26,0
"4939",1,26,1
"4940",1,42,0
"4941",1,44,1
"4942",1,28,0
"4943",1,30,1
"4944",1,22,0
"4945",1,33,1
"4946",1,28,0
"4947",1,28,1
"4948",1,17,1
"4949",1,42,0
"4950",0,23,0
"4951",1,21,0
"4952",1,33,1
"4953",1,18,1
"4954",1,35,0
"4955",1,19,1
"4956",1,21,0
"4957",1,26,1
"4958",0,28,0
"4959",1,25,1
"4960",0,37,1
"4961",1,18,0
"4962",1,36,0
"4963",1,29,1
"4964",1,30,1
"4965",1,29,0
"4966",1,20,1
"4967",1,23,0
"4968",1,29,0
"4969",1,21,1
"4970",1,28,0
"4971",1,49,0
"4972",1,19,1
"4973",1,33,0
"4974",1,23,0
"4975",1,17,0
"4976",1,38,0
"4977",1,34,1
"4978",1,22,1
"4979",0,33,0
"4980",1,59,0
"4981",1,30,0
"4982",1,24,0
"4983",1,20,0
"4984",1,27,1
"4985",1,57,0
"4986",1,19,0
"4987",1,25,0
"4988",0,20,0
"4989",1,17,1
"4990",1,17,1
"4991",1,22,0
"4992",1,25,1
"4993",1,33,1
"4994",1,40,1
"4995",1,22,0
"4996",1,19,1
"4997",1,51,0
"4998",0,21,1
"4999",0,27,1
"5000",0,26,0
"5001",1,24,0
"5002",1,45,0
"5003",1,20,1
"5004",1,19,0
"5005",1,26,0
"5006",1,24,0
"5007",1,28,0
"5008",1,54,0
"5009",1,31,0
"5010",1,24,0
"5011",1,32,1
"5012",1,20,0
"5013",1,46,0
"5014",1,42,0
"5015",0,34,1
"5016",0,24,1
"5017",1,31,1
"5018",1,30,0
"5019",1,32,0
"5020",1,25,0
"5021",0,23,1
"5022",1,18,0
"5023",0,31,0
"5024",1,45,1
"5025",1,46,1
"5026",1,40,1
"5027",0,39,0
"5028",1,31,1
"5029",1,21,0
"5030",1,19,0
"5031",1,30,0
"5032",1,23,1
"5033",1,32,1
"5034",1,19,1
"5035",1,36,1
"5036",1,24,0
"5037",1,23,1
"5038",1,40,1
"5039",1,28,0
"5040",1,44,0
"5041",1,59,0
"5042",1,55,1
"5043",1,18,0
"5044",1,30,0
"5045",1,25,1
"5046",1,60,0
"5047",1,54,0
"5048",1,36,0
"5049",1,17,1
"5050",1,57,0
"5051",1,22,0
"5052",1,22,0
"5053",1,22,1
"5054",1,20,1
"5055",1,21,1
"5056",1,18,1
"5057",1,34,0
"5058",1,30,1
"5059",1,31,0
"5060",1,18,1
"5061",1,20,0
"5062",1,21,0
"5063",1,30,1
"5064",1,26,1
"5065",1,31,0
"5066",1,32,0
"5067",1,29,1
"5068",1,32,1
"5069",1,39,0
"5070",1,24,0
"5071",1,29,0
"5072",1,59,0
"5073",0,24,0
"5074",1,44,1
"5075",1,34,0
"5076",1,20,1
"5077",1,22,0
"5078",1,33,0
"5079",1,50,0
"5080",1,27,1
"5081",1,26,0
"5082",1,32,0
"5083",1,36,0
"5084",1,34,0
"5085",1,19,1
"5086",1,18,0
"5087",0,26,0
"5088",1,28,0
"5089",0,22,0
"5090",1,36,1
"5091",1,21,1
"5092",1,37,1
"5093",1,33,0
"5094",1,16,0
"5095",1,28,0
"5096",1,22,0
"5097",1,30,1
"5098",1,24,1
"5099",1,42,1
"5100",1,26,0
"5101",1,29,0
"5102",1,19,0
"5103",1,30,0
"5104",1,31,0
"5105",1,18,1
"5106",1,24,0
"5107",0,29,0
"5108",1,31,0
"5109",1,20,1
"5110",1,27,1
"5111",1,29,1
"5112",1,31,1
"5113",1,58,0
"5114",1,27,0
"5115",1,50,1
"5116",1,64,0
"5117",1,30,0
"5118",1,24,0
"5119",1,27,0
"5120",1,23,1
"5121",1,24,0
"5122",1,37,1
"5123",1,52,0
"5124",1,25,1
"5125",1,31,0
"5126",1,28,1
"5127",1,21,0
"5128",0,31,0
"5129",1,24,0
"5130",1,19,0
"5131",1,23,0
"5132",1,18,1
"5133",1,25,0
"5134",1,34,0
"5135",0,32,0
"5136",1,35,0
"5137",1,21,1
"5138",1,47,1
"5139",1,22,0
"5140",0,40,0
"5141",1,22,0
"5142",1,52,0
"5143",1,28,0
"5144",1,19,0
"5145",0,23,0
"5146",1,20,0
"5147",1,20,0
"5148",1,28,1
"5149",1,28,0
"5150",1,34,0
"5151",1,20,1
"5152",1,28,0
"5153",1,39,0
"5154",1,22,0
"5155",1,47,1
"5156",1,30,1
"5157",1,22,0
"5158",1,20,1
"5159",1,40,0
"5160",1,29,0
"5161",1,45,0
"5162",1,33,1
"5163",1,25,0
"5164",1,47,0
"5165",1,40,1
"5166",1,27,0
"5167",1,17,1
"5168",1,21,0
"5169",1,21,0
"5170",1,49,0
"5171",1,21,0
"5172",0,21,0
"5173",1,24,0
"5174",1,30,0
"5175",1,18,1
"5176",1,31,0
"5177",1,20,0
"5178",1,22,0
"5179",1,22,0
"5180",1,44,0
"5181",1,61,0
"5182",1,35,0
"5183",1,31,0
"5184",1,19,1
"5185",1,28,0
"5186",1,20,1
"5187",1,30,1
"5188",1,33,0
"5189",1,20,0
"5190",1,33,0
"5191",1,23,1
"5192",1,33,1
"5193",1,17,1
"5194",1,31,1
"5195",1,28,0
"5196",1,39,0
"5197",0,46,1
"5198",1,32,0
"5199",1,23,1
"5200",1,21,0
"5201",1,23,1
"5202",1,52,0
"5203",1,47,0
"5204",1,17,1
"5205",1,28,0
"5206",1,21,0
"5207",1,26,0
"5208",1,62,0
"5209",1,22,1
"5210",1,22,1
"5211",1,19,0
"5212",1,24,0
"5213",1,28,1
"5214",1,33,0
"5215",1,41,0
"5216",0,29,0
"5217",0,19,0
"5218",1,20,0
"5219",1,18,1
"5220",1,20,0
"5221",1,23,0
"5222",1,29,1
"5223",1,19,0
"5224",1,26,0
"5225",1,22,1
"5226",0,27,0
"5227",1,26,0
"5228",1,29,1
"5229",1,50,0
"5230",1,19,0
"5231",1,26,1
"5232",1,22,1
"5233",1,23,0
"5234",1,51,0
"5235",1,39,0
"5236",1,25,0
"5237",1,20,0
"5238",1,37,1
"5239",1,30,0
"5240",0,38,0
"5241",1,21,1
"5242",0,20,0
"5243",0,23,0
"5244",1,19,0
"5245",1,24,1
"5246",1,38,0
"5247",1,28,1
"5248",0,31,0
"5249",1,23,1
"5250",1,36,1
"5251",1,25,1
"5252",1,37,0
"5253",1,24,1
"5254",1,30,0
"5255",1,36,1
"5256",0,23,0
"5257",1,39,0
"5258",1,18,1
"5259",1,18,0
"5260",1,20,1
"5261",1,41,0
"5262",1,19,0
"5263",1,38,1
"5264",1,18,0
"5265",1,22,0
"5266",1,48,0
"5267",1,20,0
"5268",1,25,1
"5269",1,25,0
"5270",1,18,1
"5271",1,20,1
"5272",1,25,1
"5273",1,64,0
"5274",1,43,0
"5275",1,20,1
"5276",1,32,0
"5277",1,25,1
"5278",1,32,0
"5279",1,28,0
"5280",1,19,1
"5281",1,43,0
"5282",1,19,1
"5283",1,19,0
"5284",0,52,1
"5285",1,50,0
"5286",1,21,1
"5287",1,25,0
"5288",1,22,0
"5289",1,25,0
"5290",1,33,0
"5291",1,20,1
"5292",0,51,0
"5293",1,31,0
"5294",1,24,0
"5295",1,20,1
"5296",1,24,0
"5297",1,25,0
"5298",1,58,1
"5299",1,26,0
"5300",1,22,1
"5301",1,44,0
"5302",1,42,0
"5303",1,25,1
"5304",1,22,1
"5305",1,24,0
"5306",1,20,0
"5307",1,36,0
"5308",1,18,1
"5309",0,42,0
"5310",1,29,0
"5311",1,27,0
"5312",1,35,0
"5313",1,30,0
"5314",1,30,1
"5315",1,21,1
"5316",1,32,0
"5317",1,45,0
"5318",1,21,0
"5319",1,38,0
"5320",1,26,0
"5321",1,35,0
"5322",1,23,1
"5323",1,19,1
"5324",1,36,0
"5325",1,24,0
"5326",1,34,1
"5327",1,39,0
"5328",1,20,1
"5329",1,20,1
"5330",1,23,0
"5331",1,25,0
"5332",1,32,0
"5333",1,21,0
"5334",1,21,0
"5335",1,20,0
"5336",1,46,0
"5337",1,30,1
"5338",1,24,1
"5339",1,51,0
"5340",1,31,0
"5341",1,32,0
"5342",0,24,0
"5343",0,25,1
"5344",1,19,0
"5345",1,26,0
"5346",1,32,1
"5347",1,32,1
"5348",1,30,1
"5349",1,22,1
"5350",1,40,1
"5351",1,33,0
"5352",1,22,0
"5353",1,17,0
"5354",1,20,1
"5355",1,35,1
"5356",1,31,0
"5357",1,26,1
"5358",1,49,1
"5359",1,18,0
"5360",1,19,0
"5361",1,51,1
"5362",1,21,0
"5363",1,34,0
"5364",1,26,1
"5365",1,28,0
"5366",1,28,0
"5367",1,38,0
"5368",1,28,0
"5369",1,26,0
"5370",1,46,0
"5371",1,29,0
"5372",1,18,1
"5373",0,34,0
"5374",1,20,0
"5375",1,24,1
"5376",1,30,0
"5377",1,24,0
"5378",1,36,0
"5379",1,18,1
"5380",1,19,1
"5381",1,39,1
"5382",1,22,0
"5383",1,26,1
"5384",1,30,1
"5385",1,27,1
"5386",1,20,0
"5387",1,24,1
"5388",1,37,0
"5389",0,25,0
"5390",1,30,1
"5391",1,28,0
"5392",1,35,0
"5393",1,19,0
"5394",1,39,0
"5395",1,25,1
"5396",1,54,0
"5397",0,26,0
"5398",1,43,0
"5399",1,43,1
"5400",1,37,0
"5401",1,18,0
"5402",1,40,1
"5403",1,32,1
"5404",1,35,1
"5405",1,29,1
"5406",1,22,1
"5407",1,37,0
"5408",1,23,0
"5409",1,53,0
"5410",1,36,1
"5411",1,32,1
"5412",1,20,0
"5413",1,33,0
"5414",1,29,0
"5415",1,48,0
"5416",1,19,1
"5417",1,19,0
"5418",1,46,1
"5419",1,53,1
"5420",0,26,1
"5421",1,33,0
"5422",0,33,1
"5423",1,26,0
"5424",1,35,1
"5425",1,20,1
"5426",1,22,0
"5427",1,32,1
"5428",1,22,1
"5429",1,25,1
"5430",1,23,1
"5431",1,32,0
"5432",1,17,0
"5433",1,36,1
"5434",1,21,1
"5435",1,25,0
"5436",1,31,1
"5437",1,20,1
"5438",1,31,0
"5439",1,22,0
"5440",1,30,0
"5441",1,31,0
"5442",1,20,0
"5443",1,36,1
"5444",1,18,1
"5445",1,28,1
"5446",1,31,0
"5447",1,30,0
"5448",1,19,0
"5449",1,37,0
"5450",1,27,0
"5451",1,35,1
"5452",1,29,0
"5453",1,26,0
"5454",1,55,0
"5455",1,31,1
"5456",0,23,0
"5457",1,21,0
"5458",1,27,0
"5459",1,30,0
"5460",1,20,1
"5461",1,39,0
"5462",0,28,0
"5463",1,46,1
"5464",1,26,0
"5465",1,32,1
"5466",1,34,0
"5467",1,19,1
"5468",1,24,1
"5469",1,23,0
"5470",1,18,1
"5471",1,48,1
"5472",1,41,1
"5473",1,32,0
"5474",1,25,0
"5475",1,31,1
"5476",1,20,0
"5477",0,47,0
"5478",1,20,1
"5479",1,20,1
"5480",1,22,1
"5481",1,27,0
"5482",1,20,1
"5483",1,26,0
"5484",1,33,1
"5485",1,25,1
"5486",1,36,0
"5487",1,27,1
"5488",1,22,0
"5489",1,41,1
"5490",1,26,0
"5491",1,33,0
"5492",0,48,0
"5493",1,44,1
"5494",1,18,0
"5495",1,41,0
"5496",1,18,1
"5497",1,26,1
"5498",1,22,0
"5499",1,47,1
"5500",1,39,1
"5501",1,20,1
"5502",1,34,0
"5503",1,32,1
"5504",1,34,1
"5505",1,28,0
"5506",1,18,1
"5507",1,45,0
"5508",1,30,0
"5509",1,55,0
"5510",1,28,0
"5511",1,18,0
"5512",1,35,0
"5513",1,47,1
"5514",1,38,1
"5515",1,29,1
"5516",1,26,1
"5517",1,23,0
"5518",1,26,0
"5519",1,22,1
"5520",1,22,1
"5521",1,21,0
"5522",1,20,1
"5523",1,74,0
"5524",1,18,0
"5525",1,28,1
"5526",1,25,0
"5527",1,62,1
"5528",1,25,0
"5529",1,23,0
"5530",1,37,0
"5531",1,26,0
"5532",1,24,0
"5533",1,22,0
"5534",1,23,1
"5535",1,19,0
"5536",1,26,0
"5537",1,26,0
"5538",1,31,0
"5539",1,40,0
"5540",1,31,0
"5541",1,18,0
"5542",1,17,0
"5543",1,34,1
"5544",1,33,0
"5545",1,21,0
"5546",1,35,1
"5547",1,24,0
"5548",1,35,0
"5549",1,18,0
"5550",1,31,0
"5551",1,24,1
"5552",1,34,0
"5553",1,26,0
"5554",1,26,0
"5555",1,58,0
"5556",1,18,1
"5557",1,26,1
"5558",1,42,0
"5559",1,37,0
"5560",1,27,0
"5561",1,28,1
"5562",0,26,0
"5563",1,26,0
"5564",1,29,1
"5565",1,36,0
"5566",1,44,0
"5567",1,32,0
"5568",0,25,1
"5569",1,56,0
"5570",1,22,1
"5571",1,47,1
"5572",1,22,0
"5573",1,44,0
"5574",1,46,1
"5575",1,35,0
"5576",1,37,1
"5577",1,44,0
"5578",1,46,1
"5579",1,32,1
"5580",1,23,1
"5581",1,27,0
"5582",1,54,1
"5583",1,20,0
"5584",1,18,1
"5585",1,32,0
"5586",1,18,1
"5587",1,26,0
"5588",1,25,0
"5589",1,40,0
"5590",1,19,0
"5591",1,22,1
"5592",1,31,0
"5593",1,22,0
"5594",1,20,0
"5595",1,21,1
"5596",0,22,0
"5597",1,17,0
"5598",1,18,1
"5599",1,35,0
"5600",1,29,0
"5601",1,31,0
"5602",1,38,0
"5603",1,21,0
"5604",1,51,0
"5605",0,18,0
"5606",1,22,1
"5607",1,34,0
"5608",1,36,0
"5609",1,18,1
"5610",1,29,0
"5611",1,20,0
"5612",0,36,0
"5613",1,20,1
"5614",1,22,0
"5615",1,26,1
"5616",1,27,0
"5617",1,36,0
"5618",1,47,0
"5619",1,47,0
"5620",0,26,1
"5621",1,38,1
"5622",1,28,1
"5623",1,32,1
"5624",1,32,0
"5625",1,50,0
"5626",1,23,1
"5627",1,21,1
"5628",1,29,0
"5629",1,17,1
"5630",1,20,1
"5631",1,24,1
"5632",1,24,1
"5633",1,35,0
"5634",1,25,1
"5635",1,20,1
"5636",1,37,0
"5637",1,22,0
"5638",1,32,0
"5639",1,33,0
"5640",0,32,0
"5641",1,23,0
"5642",0,18,1
"5643",1,41,0
"5644",1,19,0
"5645",1,27,0
"5646",1,38,0
"5647",1,23,1
"5648",1,34,1
"5649",1,25,0
"5650",1,21,1
"5651",1,44,1
"5652",1,25,1
"5653",0,26,0
"5654",1,21,1
"5655",1,21,0
"5656",1,18,0
"5657",1,25,0
"5658",1,26,0
"5659",1,24,0
"5660",0,25,0
"5661",1,22,1
"5662",1,23,1
"5663",1,25,0
"5664",1,26,0
"5665",1,63,0
"5666",1,20,1
"5667",1,48,1
"5668",1,24,0
"5669",1,21,0
"5670",1,60,0
"5671",1,36,0
"5672",1,32,0
"5673",1,33,1
"5674",1,27,0
"5675",1,43,0
"5676",1,22,0
"5677",1,21,1
"5678",1,20,0
"5679",1,45,0
"5680",1,20,0
"5681",0,25,0
"5682",1,19,0
"5683",1,20,1
"5684",1,19,0
"5685",1,26,0
"5686",1,33,0
"5687",1,29,1
"5688",1,21,0
"5689",1,45,0
"5690",1,19,0
"5691",1,24,0
